part_id,part_as_number,divisions,current_beats,current_beats_type,current_measure,voice,midi_number,note_name,duration,converted_duration,is_rest,grace,chord,starting_location_of_current_measure,starting_point_of_note_event,starting_location
P1,1,24,3,8,18,5,46,A#/Bb3,12,0,Not applicable,Not applicable,Is chord,612,36,648
P1,1,24,3,8,18,5,48,C4,12,0,Not applicable,Not applicable,Is chord,612,36,648
P1,1,24,3,8,19,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,648,0,648
P1,1,24,3,8,19,5,45,A3,12,12,Not applicable,Not applicable,Not applicable,648,12,660
P1,1,24,3,8,19,5,48,C4,12,0,Not applicable,Not applicable,Is chord,648,24,672
P1,1,24,3,8,19,5,45,A3,12,12,Not applicable,Not applicable,Not applicable,648,24,672
P1,1,24,3,8,19,5,48,C4,12,0,Not applicable,Not applicable,Is chord,648,36,684
P1,1,24,3,8,20,5,42,F#/Gb3,12,12,Not applicable,Not applicable,Not applicable,684,0,684
P1,1,24,3,8,20,5,45,A3,12,12,Not applicable,Not applicable,Not applicable,684,12,696
P1,1,24,3,8,20,5,48,C4,12,0,Not applicable,Not applicable,Is chord,684,24,708
P1,1,24,3,8,20,5,50,D4,12,0,Not applicable,Not applicable,Is chord,684,24,708
P1,1,24,3,8,20,5,45,A3,12,12,Not applicable,Not applicable,Not applicable,684,24,708
P1,1,24,3,8,20,5,48,C4,12,0,Not applicable,Not applicable,Is chord,684,36,720
P1,1,24,3,8,20,5,50,D4,12,0,Not applicable,Not applicable,Is chord,684,36,720
P1,1,24,3,8,21,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,720,0,720
P1,1,24,3,8,21,5,46,A#/Bb3,12,12,Not applicable,Not applicable,Not applicable,720,12,732
P1,1,24,3,8,21,5,50,D4,12,0,Not applicable,Not applicable,Is chord,720,24,744
P1,1,24,3,8,21,5,46,A#/Bb3,12,12,Not applicable,Not applicable,Not applicable,720,24,744
P1,1,24,3,8,21,5,50,D4,12,0,Not applicable,Not applicable,Is chord,720,36,756
P1,1,24,3,8,22,5,45,A3,12,12,Not applicable,Not applicable,Not applicable,756,0,756
P1,1,24,3,8,22,5,48,C4,12,12,Not applicable,Not applicable,Not applicable,756,12,768
P1,1,24,3,8,22,5,51,D#/Eb4,12,0,Not applicable,Not applicable,Is chord,756,24,780
P1,1,24,3,8,22,5,53,F4,12,0,Not applicable,Not applicable,Is chord,756,24,780
P1,1,24,3,8,22,5,48,C4,12,12,Not applicable,Not applicable,Not applicable,756,24,780
P1,1,24,3,8,22,5,51,D#/Eb4,12,0,Not applicable,Not applicable,Is chord,756,36,792
P1,1,24,3,8,22,5,53,F4,12,0,Not applicable,Not applicable,Is chord,756,36,792
P1,1,24,3,8,23,5,46,A#/Bb3,36,36,Not applicable,Not applicable,Not applicable,792,0,792
P1,1,24,3,8,23,5,50,D4,36,0,Not applicable,Not applicable,Is chord,792,36,828
P1,1,24,3,8,24,5,39,D#/Eb3,6,6,Not applicable,Not applicable,Not applicable,828,0,828
P1,1,24,3,8,24,5,43,G3,6,0,Not applicable,Not applicable,Is chord,828,6,834
P1,1,24,3,8,24,5,48,C4,6,0,Not applicable,Not applicable,Is chord,828,6,834
P1,1,24,3,8,24,5,NA,Not applicable,6,6,Is rest value,Not applicable,Not applicable,828,6,834
P1,1,24,3,8,24,5,41,F3,6,6,Not applicable,Not applicable,Not applicable,828,12,840
P1,1,24,3,8,24,5,46,A#/Bb3,6,0,Not applicable,Not applicable,Is chord,828,18,846
P1,1,24,3,8,24,5,50,D4,6,0,Not applicable,Not applicable,Is chord,828,18,846
P1,1,24,3,8,24,5,NA,Not applicable,6,6,Is rest value,Not applicable,Not applicable,828,18,846
P1,1,24,3,8,24,5,41,F3,6,6,Not applicable,Not applicable,Not applicable,828,24,852
P1,1,24,3,8,24,5,45,A3,6,0,Not applicable,Not applicable,Is chord,828,30,858
P1,1,24,3,8,24,5,51,D#/Eb4,6,0,Not applicable,Not applicable,Is chord,828,30,858
P1,1,24,3,8,24,5,NA,Not applicable,6,6,Is rest value,Not applicable,Not applicable,828,30,858
P1,1,24,3,8,25,5,46,A#/Bb3,12,12,Not applicable,Not applicable,Not applicable,864,0,864
P1,1,24,3,8,25,5,50,D4,12,0,Not applicable,Not applicable,Is chord,864,12,876
P1,1,24,3,8,25,5,46,A#/Bb3,12,12,Not applicable,Not applicable,Not applicable,864,12,876
P1,1,24,3,8,25,5,50,D4,12,0,Not applicable,Not applicable,Is chord,864,24,888
P1,1,24,3,8,25,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,864,24,888
P1,1,24,3,8,26,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,900,0,900
P1,1,24,3,8,26,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,900,12,912
P1,1,24,3,8,26,5,45,A3,12,0,Not applicable,Not applicable,Is chord,900,24,924
P1,1,24,3,8,26,5,48,C4,12,0,Not applicable,Not applicable,Is chord,900,24,924
P1,1,24,3,8,26,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,900,24,924
P1,1,24,3,8,27,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,936,0,936
P1,1,24,3,8,27,5,46,A#/Bb3,12,12,Not applicable,Not applicable,Not applicable,936,12,948
P1,1,24,3,8,27,5,50,D4,12,0,Not applicable,Not applicable,Is chord,936,24,960
P1,1,24,3,8,27,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,936,24,960
P1,1,24,3,8,28,5,39,D#/Eb3,6,6,Not applicable,Not applicable,Not applicable,972,0,972
P1,1,24,3,8,28,5,43,G3,6,0,Not applicable,Not applicable,Is chord,972,6,978
P1,1,24,3,8,28,5,48,C4,6,0,Not applicable,Not applicable,Is chord,972,6,978
P1,1,24,3,8,28,5,NA,Not applicable,6,6,Is rest value,Not applicable,Not applicable,972,6,978
P1,1,24,3,8,28,5,41,F3,6,6,Not applicable,Not applicable,Not applicable,972,12,984
P1,1,24,3,8,28,5,46,A#/Bb3,6,0,Not applicable,Not applicable,Is chord,972,18,990
P1,1,24,3,8,28,5,50,D4,6,0,Not applicable,Not applicable,Is chord,972,18,990
P1,1,24,3,8,28,5,NA,Not applicable,6,6,Is rest value,Not applicable,Not applicable,972,18,990
P1,1,24,3,8,28,5,41,F3,6,6,Not applicable,Not applicable,Not applicable,972,24,996
P1,1,24,3,8,28,5,45,A3,6,0,Not applicable,Not applicable,Is chord,972,30,1002
P1,1,24,3,8,28,5,51,D#/Eb4,6,0,Not applicable,Not applicable,Is chord,972,30,1002
P1,1,24,3,8,28,5,NA,Not applicable,6,6,Is rest value,Not applicable,Not applicable,972,30,1002
P1,1,24,3,8,29,5,34,A#/Bb2,6,6,Not applicable,Not applicable,Not applicable,1008,0,1008
P1,1,24,3,8,29,5,41,F3,6,6,Not applicable,Not applicable,Not applicable,1008,6,1014
P1,1,24,3,8,29,5,46,A#/Bb3,6,0,Not applicable,Not applicable,Is chord,1008,12,1020
P1,1,24,3,8,29,5,50,D4,6,0,Not applicable,Not applicable,Is chord,1008,12,1020
P1,1,24,3,8,29,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1008,12,1020
P1,1,24,3,8,29,5,46,A#/Bb3,12,0,Not applicable,Not applicable,Is chord,1008,24,1032
P1,1,24,3,8,29,5,50,D4,12,0,Not applicable,Not applicable,Is chord,1008,24,1032
P1,1,24,3,8,29,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1008,24,1032
P1,1,24,3,8,29,5,46,A#/Bb3,12,0,Not applicable,Not applicable,Is chord,1008,36,1044
P1,1,24,3,8,29,5,50,D4,12,0,Not applicable,Not applicable,Is chord,1008,36,1044
P1,1,24,3,8,30,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,1044,0,1044
P1,1,24,3,8,30,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1044,12,1056
P1,1,24,3,8,30,5,45,A3,12,0,Not applicable,Not applicable,Is chord,1044,24,1068
P1,1,24,3,8,30,5,51,D#/Eb4,12,0,Not applicable,Not applicable,Is chord,1044,24,1068
P1,1,24,3,8,30,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1044,24,1068
P1,1,24,3,8,30,5,45,A3,12,0,Not applicable,Not applicable,Is chord,1044,36,1080
P1,1,24,3,8,30,5,51,D#/Eb4,12,0,Not applicable,Not applicable,Is chord,1044,36,1080
P1,1,24,3,8,31,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,1080,0,1080
P1,1,24,3,8,31,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1080,12,1092
P1,1,24,3,8,31,5,46,A#/Bb3,12,0,Not applicable,Not applicable,Is chord,1080,24,1104
P1,1,24,3,8,31,5,50,D4,12,0,Not applicable,Not applicable,Is chord,1080,24,1104
P1,1,24,3,8,31,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1080,24,1104
P1,1,24,3,8,31,5,46,A#/Bb3,12,0,Not applicable,Not applicable,Is chord,1080,36,1116
P1,1,24,3,8,31,5,50,D4,12,0,Not applicable,Not applicable,Is chord,1080,36,1116
P1,1,24,3,8,32,5,29,F2,12,12,Not applicable,Not applicable,Not applicable,1116,0,1116
P1,1,24,3,8,32,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1116,12,1128
P1,1,24,3,8,32,5,48,C4,12,0,Not applicable,Not applicable,Is chord,1116,24,1140
P1,1,24,3,8,32,5,51,D#/Eb4,12,0,Not applicable,Not applicable,Is chord,1116,24,1140
P1,1,24,3,8,32,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1116,24,1140
P1,1,24,3,8,32,5,48,C4,12,0,Not applicable,Not applicable,Is chord,1116,36,1152
P1,1,24,3,8,32,5,51,D#/Eb4,12,0,Not applicable,Not applicable,Is chord,1116,36,1152
P1,1,24,3,8,33,5,46,A#/Bb3,12,12,Not applicable,Not applicable,Not applicable,1152,0,1152
P1,1,24,3,8,33,5,50,D4,12,0,Not applicable,Not applicable,Is chord,1152,12,1164
P1,1,24,3,8,33,5,NA,Not applicable,24,24,Is rest value,Not applicable,Not applicable,1152,12,1164
P1,1,24,3,8,34,5,NA,Not applicable,24,24,Is rest value,Not applicable,Not applicable,1188,0,1188
P1,1,24,3,8,34,5,41,F3,12,12,Not applicable,Not applicable,Not applicable,1188,24,1212
P1,1,24,3,8,34,5,45,A3,12,0,Not applicable,Not applicable,Is chord,1188,36,1224
P1,1,24,3,8,34,5,51,D#/Eb4,12,0,Not applicable,Not applicable,Is chord,1188,36,1224
P1,1,24,3,8,35,5,46,A#/Bb3,6,6,Not applicable,Not applicable,Not applicable,1224,0,1224
P1,1,24,3,8,35,5,50,D4,6,0,Not applicable,Not applicable,Is chord,1224,6,1230
P1,1,24,3,8,35,5,NA,Not applicable,6,6,Is rest value,Not applicable,Not applicable,1224,6,1230
P1,1,24,3,8,35,5,34,A#/Bb2,12,12,Not applicable,Not applicable,Not applicable,1224,12,1236
P1,1,24,3,8,35,5,38,D3,12,0,Not applicable,Not applicable,Is chord,1224,24,1248
P1,1,24,3,8,35,5,41,F3,12,0,Not applicable,Not applicable,Is chord,1224,24,1248
P1,1,24,3,8,35,5,NA,Not applicable,12,12,Is rest value,Not applicable,Not applicable,1224,24,1248
P1,1,24,3,8,3,6,29,F2,36,36,Not applicable,Not applicable,Not applicable,72,0,72
P1,1,24,3,8,5,6,29,F2,36,36,Not applicable,Not applicable,Not applicable,144,0,144
P1,1,24,3,8,7,6,29,F2,36,36,Not applicable,Not applicable,Not applicable,216,0,216
P1,1,24,3,8,9,6,34,A#/Bb2,36,36,Not applicable,Not applicable,Not applicable,288,0,288
P1,1,24,3,8,11,6,29,F2,36,36,Not applicable,Not applicable,Not applicable,360,0,360
P1,1,24,3,8,13,6,34,A#/Bb2,36,36,Not applicable,Not applicable,Not applicable,432,0,432
P1,1,24,3,8,15,6,29,F2,36,36,Not applicable,Not applicable,Not applicable,504,0,504
P1,1,24,3,8,17,6,34,A#/Bb2,36,36,Not applicable,Not applicable,Not applicable,576,0,576
P1,1,24,3,8,19,6,41,F3,36,36,Not applicable,Not applicable,Not applicable,648,0,648
P1,1,24,3,8,21,6,43,G3,36,36,Not applicable,Not applicable,Not applicable,720,0,720
P1,1,24,3,8,26,6,41,F3,36,36,Not applicable,Not applicable,Not applicable,900,0,900
P1,1,24,3,8,26,6,45,A3,36,0,Not applicable,Not applicable,Is chord,900,36,936
P1,1,24,3,8,26,6,48,C4,36,0,Not applicable,Not applicable,Is chord,900,36,936
P1,1,24,3,8,27,6,46,A#/Bb3,36,36,Not applicable,Not applicable,Not applicable,936,0,936
P1,1,24,3,8,27,6,50,D4,36,0,Not applicable,Not applicable,Is chord,936,36,972
P1,1,24,3,8,30,6,29,F2,36,36,Not applicable,Not applicable,Not applicable,1044,0,1044
P1,1,24,3,8,31,6,29,F2,36,36,Not applicable,Not applicable,Not applicable,1080,0,1080
P1,1,24,3,8,34,6,39,D#/Eb3,36,36,Not applicable,Not applicable,Not applicable,1188,0,1188
P1,1,24,3,8,34,6,43,G3,36,0,Not applicable,Not applicable,Is chord,1188,36,1224
P1,1,24,3,8,34,6,48,C4,36,0,Not applicable,Not applicable,Is chord,1188,36,1224
